ppna,temp,ppt,date,latitude,longitude
310.5430326,16.92139476,22.7828532,9/13/2020,-30.290625,-57.00419668
245.7976661,16.92139476,22.7828532,9/13/2020,-30.24895833,-57.07647496
316.3242528,16.92139476,22.7828532,9/13/2020,-30.278125,-57.08619382
276.1412039,16.92139476,22.7828532,9/13/2020,-30.290625,-57.06692747
249.241631,16.84345287,22.91894013,9/13/2020,-30.26979166,-56.90284371
306.3031988,16.84345287,22.91894013,9/13/2020,-30.27395833,-56.94868078
199.5789924,17.03154796,17.60374333,9/13/2020,-30.234375,-57.14516914
293.7052017,14.86889435,14.62982004,9/13/2020,-32.13645833,-57.32106881
212.5278448,14.86889435,14.62982004,9/13/2020,-32.15104166,-57.39667568
260.057918,15.02631419,14.2462359,9/13/2020,-31.809375,-57.3525197
194.8891596,15.85273021,22.77274174,9/13/2020,-31.15729166,-56.81297016
218.5989897,14.01193533,32.10798156,9/13/2020,-32.75729166,-56.14671077
258.3500128,14.01193533,32.10798156,9/13/2020,-32.75104166,-56.1774505
274.3699522,14.97788788,15.80502403,9/13/2020,-32.03854166,-57.37027583
231.7768263,14.05915111,19.40228233,9/13/2020,-32.61354166,-56.9665781
168.6604442,15.91311433,13.38102215,9/13/2020,-31.446875,-57.76195474
266.487775,13.23468313,35.79925997,9/13/2020,-32.928125,-55.8776036
245.2141276,13.23468313,35.79925997,9/13/2020,-32.96145833,-55.84404805
277.5196651,13.3946461,37.88797706,9/13/2020,-32.965625,-56.013051
277.668267,13.3946461,37.88797706,9/13/2020,-32.953125,-56.07216286
233.1101558,13.29947195,37.02662373,9/13/2020,-32.95729166,-55.93328179
280.9391837,13.29947195,37.02662373,9/13/2020,-32.978125,-55.95640855
275.0705913,13.29947195,37.02662373,9/13/2020,-32.946875,-55.96392941
315.1902608,13.3946461,37.88797706,9/13/2020,-32.93020833,-56.01047231
274.324723,13.3946461,37.88797706,9/13/2020,-32.95104166,-56.00629071
246.4454175,13.59242036,35.19364906,9/13/2020,-32.934375,-56.3680718
198.0986166,13.3024169,38.01416808,9/13/2020,-33.040625,-56.22471762
262.471785,13.94511709,31.94374916,9/13/2020,-32.89270833,-56.34402645
287.4518508,13.94511709,31.94374916,9/13/2020,-32.88020833,-56.34352103
239.4479894,13.53088675,39.42569721,9/13/2020,-32.984375,-56.28076068
240.2756422,13.53088675,39.42569721,9/13/2020,-32.978125,-56.25939246
288.505227,13.94511709,31.94374916,9/13/2020,-32.86979166,-56.38402919
265.7071549,13.59242036,35.19364906,9/13/2020,-32.91770833,-56.32022799
251.142818,13.77015982,34.86142332,9/13/2020,-32.84895833,-56.10048412
219.4906014,13.66336864,35.37724051,9/13/2020,-32.85729166,-56.09335308
287.921802,13.3946461,37.88797706,9/13/2020,-32.97395833,-56.00095221
312.4095103,13.51388337,34.87419604,9/13/2020,-32.83645833,-55.98348593
295.2032978,13.66336864,35.37724051,9/13/2020,-32.840625,-56.08529842
284.503957,13.66336864,35.37724051,9/13/2020,-32.82395833,-56.06485576
286.9251626,13.53088675,39.42569721,9/13/2020,-32.96354166,-56.25010436
262.3965438,13.59242036,35.19364906,9/13/2020,-32.928125,-56.30451966
258.2582799,13.59242036,35.19364906,9/13/2020,-32.946875,-56.32887109
295.7283786,13.59242036,35.19364906,9/13/2020,-32.95104166,-56.31414717
262.6659601,13.26193533,35.58230223,9/13/2020,-33.01145833,-56.13406724
229.3408796,13.3024169,38.01416808,9/13/2020,-33.01770833,-56.23742966
203.5288194,13.3024169,38.01416808,9/13/2020,-33.02604166,-56.22535236
250.0317593,13.3024169,38.01416808,9/13/2020,-33.00520833,-56.26672264
262.6445777,13.3024169,38.01416808,9/13/2020,-33.009375,-56.25199023
264.3611152,13.3024169,38.01416808,9/13/2020,-33.028125,-56.26146976
333.6427172,13.89289134,29.83848685,9/13/2020,-32.88020833,-56.5940745
283.6320733,13.89289134,29.83848685,9/13/2020,-32.878125,-56.54809227
317.3225921,13.59242036,35.19364906,9/13/2020,-32.990625,-56.34684147
309.0460643,13.61464732,34.82273845,9/13/2020,-32.946875,-56.40583157
325.2229141,13.89635509,31.14169773,9/13/2020,-32.88854166,-56.4679057
244.9567791,13.36002391,34.30752964,9/13/2020,-33.01354166,-56.34657348
278.9143673,13.36002391,34.30752964,9/13/2020,-33.00104166,-56.32865223
238.4637897,13.3024169,38.01416808,9/13/2020,-33.03020833,-56.28019435
236.0009316,13.36002391,34.30752964,9/13/2020,-33.04479166,-56.32430606
289.4348351,13.64140107,31.56519838,9/13/2020,-32.93229166,-56.58021226
262.1771254,13.68779796,31.2542334,9/13/2020,-32.95729166,-56.60117893
239.1060596,13.47513113,40.11868601,9/13/2020,-32.94895833,-56.17627395
258.1271099,13.47513113,40.11868601,9/13/2020,-32.959375,-56.15806574
253.4461483,13.77015982,34.86142332,9/13/2020,-32.878125,-56.19831792
287.2530932,13.47513113,40.11868601,9/13/2020,-32.90104166,-56.15330403
269.3465575,13.47513113,40.11868601,9/13/2020,-32.91770833,-56.1837302
282.9436365,13.3946461,37.88797706,9/13/2020,-32.98645833,-56.00888092
255.5992578,13.20528962,39.88706939,9/13/2020,-33.00104166,-56.01565317
251.6629248,13.3946461,37.88797706,9/13/2020,-32.99479166,-56.03404101
257.7564616,13.20528962,39.88706939,9/13/2020,-33.009375,-56.00603917
271.1797721,13.12176301,37.06994652,9/13/2020,-33.009375,-55.99113304
263.4024793,13.47513113,40.11868601,9/13/2020,-32.959375,-56.12330448
269.3465575,13.47513113,40.11868601,9/13/2020,-32.990625,-56.12826475
304.9917878,13.20528962,39.88706939,9/13/2020,-33.01145833,-56.07444134
289.6378966,13.12176301,37.06994652,9/13/2020,-33.028125,-55.9409199
264.3871823,13.12176301,37.06994652,9/13/2020,-33.02604166,-55.92468867
254.9366226,13.12176301,37.06994652,9/13/2020,-33.03020833,-55.94721221
253.5908266,13.20528962,39.88706939,9/13/2020,-33.01770833,-56.00884748
257.963755,13.12176301,37.06994652,9/13/2020,-33.021875,-55.99658639
254.8553944,13.20528962,39.88706939,9/13/2020,-33.015625,-56.02740035
263.1866645,13.20528962,39.88706939,9/13/2020,-33.06770833,-56.05307938
265.6414137,13.20528962,39.88706939,9/13/2020,-33.08020833,-56.03369406
256.6406665,13.26193533,35.58230223,9/13/2020,-33.03229166,-56.1448499
294.3545412,13.20528962,39.88706939,9/13/2020,-33.01770833,-56.08835432
300.007903,13.20528962,39.88706939,9/13/2020,-33.03229166,-56.0578749
293.9082231,13.20528962,39.88706939,9/13/2020,-33.021875,-56.09845935
258.9466431,13.20528962,39.88706939,9/13/2020,-33.06354166,-56.03302445
223.164217,13.36002391,34.30752964,9/13/2020,-33.07604166,-56.32690194
247.7927974,13.36002391,34.30752964,9/13/2020,-33.040625,-56.33903844
242.9417134,13.36002391,34.30752964,9/13/2020,-33.03020833,-56.36219742
238.6876858,13.13248994,40.01374495,9/13/2020,-33.16770833,-56.27870819
250.4049196,13.13248994,40.01374495,9/13/2020,-33.13854166,-56.27990146
253.3902021,13.18588552,42.76292742,9/13/2020,-33.128125,-56.30058803
233.7741337,13.64140107,31.56519838,9/13/2020,-32.990625,-56.510774
255.6871945,13.64140107,31.56519838,9/13/2020,-32.98020833,-56.55874386
223.1611879,13.68779796,31.2542334,9/13/2020,-32.99270833,-56.6089795
236.0755637,13.4115325,32.65659872,9/13/2020,-33.02604166,-56.4688651
301.6025289,13.45693248,33.12152655,9/13/2020,-33.00104166,-56.51247708
275.2381574,13.4864735,33.59349387,9/13/2020,-33.06979166,-56.60382542
281.1720188,13.4864735,33.59349387,9/13/2020,-33.084375,-56.64056111
258.7134801,13.45991303,40.50593251,9/13/2020,-33.10520833,-56.70870112
271.1821002,13.45693248,33.12152655,9/13/2020,-33.01979166,-56.57915531
326.0139839,13.4864735,33.59349387,9/13/2020,-33.07604166,-56.6625437
247.596879,13.45693248,33.12152655,9/13/2020,-33.04895833,-56.56060508
298.0948072,13.18588552,42.76292742,9/13/2020,-33.15729166,-56.329259
267.1971335,13.4115325,32.65659872,9/13/2020,-33.03229166,-56.41074491
211.7455115,13.23922008,39.27241428,9/13/2020,-33.18229166,-56.49965961
268.4658786,13.23922008,39.27241428,9/13/2020,-33.10104166,-56.46975298
266.6002579,13.45693248,33.12152655,9/13/2020,-33.084375,-56.50380522
298.5229299,13.45693248,33.12152655,9/13/2020,-33.096875,-56.5292467
286.5049828,13.27591747,39.0351108,9/13/2020,-33.146875,-56.59130012
283.2000473,13.27591747,39.0351108,9/13/2020,-33.121875,-56.52792127
263.9713319,13.38955475,41.12995329,9/13/2020,-33.171875,-56.61241372
295.6686675,13.27591747,39.0351108,9/13/2020,-33.15520833,-56.5817456
294.8109965,13.36002391,34.30752964,9/13/2020,-33.053125,-56.37189123
193.9084486,13.23922008,39.27241428,9/13/2020,-33.134375,-56.49118797
256.4501166,13.06238597,40.03210965,9/13/2020,-33.203125,-56.42595666
256.7486449,13.18588552,42.76292742,9/13/2020,-33.17395833,-56.31756728
310.7076257,13.13248994,40.01374495,9/13/2020,-33.18020833,-56.29669211
260.2563518,13.18588552,42.76292742,9/13/2020,-33.11354166,-56.32606189
281.3772253,13.18588552,42.76292742,9/13/2020,-33.13020833,-56.35914272
305.6326455,13.18588552,42.76292742,9/13/2020,-33.14479166,-56.35109095
238.3552614,13.64140107,31.56519838,9/13/2020,-32.99479166,-56.53082972
259.0890409,13.45693248,33.12152655,9/13/2020,-33.01770833,-56.52564199
202.5045789,13.61464732,34.82273845,9/13/2020,-32.934375,-56.46487938
278.272429,13.61464732,34.82273845,9/13/2020,-32.93645833,-56.47613863
240.7270892,13.61464732,34.82273845,9/13/2020,-32.93229166,-56.45362072
236.0646976,13.94663788,29.596088,9/13/2020,-32.85729166,-56.61913139
17.25644646,13.89289134,29.83848685,9/13/2020,-32.865625,-56.54012033
223.7937655,13.29947195,37.02662373,9/13/2020,-32.909375,-55.98488081
247.724973,13.66336864,35.37724051,9/13/2020,-32.89895833,-56.01551427
281.5994003,13.51388337,34.87419604,9/13/2020,-32.87395833,-55.95258236
257.3180994,13.51388337,34.87419604,9/13/2020,-32.86354166,-55.96337158
269.568786,13.51388337,34.87419604,9/13/2020,-32.86145833,-55.98437888
259.2253919,13.51388337,34.87419604,9/13/2020,-32.85520833,-55.99779475
219.3419995,13.66336864,35.37724051,9/13/2020,-32.85729166,-56.07599247
245.4341998,13.29947195,37.02662373,9/13/2020,-32.915625,-55.91686377
257.7582438,13.29947195,37.02662373,9/13/2020,-32.93020833,-55.97075825
301.846044,13.23468313,35.79925997,9/13/2020,-32.915625,-55.89204658
307.4945642,13.29947195,37.02662373,9/13/2020,-32.91979166,-55.93935097
275.2906635,13.51388337,34.87419604,9/13/2020,-32.884375,-55.93931161
293.4832999,13.66336864,35.37724051,9/13/2020,-32.88020833,-55.99869992
251.6695792,13.29947195,37.02662373,9/13/2020,-32.90729166,-55.90415592
222.25326,13.23468313,35.79925997,9/13/2020,-32.94895833,-55.88828598
253.8703014,13.23468313,35.79925997,9/13/2020,-32.97395833,-55.89168449
262.5264751,13.29947195,37.02662373,9/13/2020,-32.96979166,-55.91139699
251.449507,13.23468313,35.79925997,9/13/2020,-32.98645833,-55.88717918
267.5881361,13.29947195,37.02662373,9/13/2020,-32.96770833,-55.9299438
277.2713135,13.29947195,37.02662373,9/13/2020,-32.93854166,-55.91645513
280.8136994,14.15170075,37.45116955,9/13/2020,-33.09895833,-57.25924334
214.2309956,14.0343454,26.58276159,9/13/2020,-32.740625,-57.02291342
183.8576715,14.0343454,26.58276159,9/13/2020,-32.76145833,-57.03872956
316.8919949,14.21635733,31.14219253,9/13/2020,-32.71354166,-56.4435231
284.379786,14.21635733,31.14219253,9/13/2020,-32.721875,-56.46613144
264.4014895,14.21635733,31.14219253,9/13/2020,-32.73854166,-56.46678244
305.9529746,14.0343454,26.58276159,9/13/2020,-32.77395833,-56.99966229
326.5485743,16.59757274,20.00060277,9/13/2020,-30.52604166,-57.24582141
271.5793761,14.37506399,19.24051573,9/13/2020,-31.765625,-56.59272308
247.5732787,13.9970631,18.66983724,9/13/2020,-32.01770833,-56.04759569
229.5704839,13.9970631,18.66983724,9/13/2020,-32.021875,-56.06488786
286.5428459,15.18602285,12.96508131,9/13/2020,-31.740625,-57.39319845
234.1099977,14.13606558,20.96046191,9/13/2020,-32.659375,-56.74583707
235.9090745,14.13606558,20.96046191,9/13/2020,-32.60104166,-56.7731557
257.5139504,14.13606558,20.96046191,9/13/2020,-32.61145833,-56.74018655
236.2916901,14.13606558,20.96046191,9/13/2020,-32.62395833,-56.76047707
281.1613969,14.62185456,12.95748887,9/13/2020,-32.18645833,-57.01774794
252.2849475,14.55298656,19.11467373,9/13/2020,-31.65520833,-56.57677454
248.9869104,13.13248994,40.01374495,9/13/2020,-33.19479166,-56.28863788
264.4474772,16.29686778,24.76291854,9/13/2020,-30.540625,-56.79724203
237.4455876,16.41797679,22.7034647,9/13/2020,-30.51979166,-56.85277866
235.8026155,16.41797679,22.7034647,9/13/2020,-30.546875,-56.82750776
247.8221891,16.56818431,20.91478052,9/13/2020,-30.48645833,-56.88164782
291.2435157,16.29686778,24.76291854,9/13/2020,-30.55104166,-56.7114075
284.4714862,16.29686778,24.76291854,9/13/2020,-30.53229166,-56.73432027
306.0932488,16.41797679,22.7034647,9/13/2020,-30.53645833,-56.81657461
234.3374902,16.66071361,22.60636283,9/13/2020,-30.409375,-56.92847668
279.4047732,16.56818431,20.91478052,9/13/2020,-30.409375,-56.8970732
335.9695363,16.56818431,20.91478052,9/13/2020,-30.45520833,-56.85614705
283.0243503,16.56818431,20.91478052,9/13/2020,-30.48229166,-56.82119373
194.167282,16.56818431,20.91478052,9/13/2020,-30.48854166,-56.83451323
208.7165624,16.47082307,23.11864893,9/13/2020,-30.48854166,-56.77649045
276.3529729,16.47082307,23.11864893,9/13/2020,-30.46354166,-56.79091756
244.7703888,16.47082307,23.11864893,9/13/2020,-30.47395833,-56.79940937
289.9032182,16.29686778,24.76291854,9/13/2020,-30.56979166,-56.71752761
277.4878308,16.29686778,24.76291854,9/13/2020,-30.559375,-56.73805147
252.5575419,16.22887971,30.97018746,9/13/2020,-30.58020833,-56.43565222
246.5048274,14.10980012,13.5200406,9/13/2020,-32.13645833,-56.5288554
306.1845213,13.97843211,15.47280758,9/13/2020,-32.12604166,-56.49780097
250.6300436,14.10980012,13.5200406,9/13/2020,-32.14270833,-56.54257145
304.3643228,16.13281037,30.50257949,9/13/2020,-30.58854166,-56.65105298
301.7323231,15.2869394,12.36288944,9/13/2020,-31.76354166,-57.52992292
280.2389678,15.9368214,32.26432916,9/13/2020,-30.69895833,-56.59220154
239.4866018,14.54225963,14.28082255,9/13/2020,-32.15104166,-56.9734381
255.3777017,14.04472647,20.20982039,9/13/2020,-32.440625,-56.79532809
266.3448866,15.24793285,11.70125805,9/13/2020,-31.765625,-57.41114959
281.9089674,15.24793285,11.70125805,9/13/2020,-31.76354166,-57.43190998
296.0250348,14.20564057,16.40515142,9/13/2020,-32.32395833,-57.09430438
225.826211,14.7839029,17.91363158,9/13/2020,-31.63854166,-56.70611252
253.6498058,14.12010997,23.91429004,9/13/2020,-31.88020833,-56.06682082
291.2432591,14.12010997,23.91429004,9/13/2020,-31.89479166,-56.07569983
283.4828099,15.48662608,37.12362899,9/13/2020,-30.85729166,-56.25101573
229.455525,15.03232107,13.96747252,9/13/2020,-31.703125,-57.11776467
239.8693735,15.47797435,20.23252956,9/13/2020,-31.328125,-56.87680174
276.5238557,16.56717723,19.07206804,9/13/2020,-30.59895833,-57.00325524
205.9558448,16.56717723,19.07206804,9/13/2020,-30.565625,-57.03205049
302.834584,12.87208344,42.48891165,9/13/2020,-33.21354166,-56.12389551
217.5878378,12.87208344,42.48891165,9/13/2020,-33.23020833,-56.14704177
181.2873036,13.06994416,39.19459737,9/13/2020,-33.159375,-56.13648676
164.104059,13.06994416,39.19459737,9/13/2020,-33.153125,-56.12999803
201.3716156,13.06994416,39.19459737,9/13/2020,-33.190625,-56.14157002
237.1848946,14.23121939,14.08387167,9/13/2020,-32.19270833,-56.62038828
246.04647,14.13386831,13.71480938,9/13/2020,-32.209375,-56.66523314
259.2624403,14.10980012,13.5200406,9/13/2020,-32.146875,-56.56976108
262.5473347,14.19660737,14.61139489,9/13/2020,-32.096875,-56.58058259
286.5347028,14.23121939,14.08387167,9/13/2020,-32.171875,-56.6369688
228.3233191,14.30107921,15.73709188,9/13/2020,-32.021875,-56.65216059
295.1670995,14.30107921,15.73709188,9/13/2020,-32.07604166,-56.67586641
293.8684204,14.19660737,14.61139489,9/13/2020,-32.06770833,-56.5723638
223.8161385,14.19660737,14.61139489,9/13/2020,-32.08854166,-56.56558605
220.9896015,14.13386831,13.71480938,9/13/2020,-32.215625,-56.70113926
223.2049954,14.13386831,13.71480938,9/13/2020,-32.221875,-56.67794862
278.1314846,14.30107921,15.73709188,9/13/2020,-32.084375,-56.64660919
250.4008649,14.23121939,14.08387167,9/13/2020,-32.103125,-56.65331737
301.8132811,14.30107921,15.73709188,9/13/2020,-32.096875,-56.63714473
207.1943946,14.13454987,16.48504198,9/13/2020,-31.94270833,-56.4854579
235.7210242,14.27431021,16.44776033,9/13/2020,-31.86770833,-56.50322447
280.9402932,14.25453482,16.0568109,9/13/2020,-31.93229166,-56.51342417
221.711489,14.13454987,16.48504198,9/13/2020,-31.93229166,-56.49378569
223.5105669,14.19660737,14.61139489,9/13/2020,-32.00520833,-56.54850168
267.3600869,14.19660737,14.61139489,9/13/2020,-32.01979166,-56.55504344
268.2768016,14.23121939,14.08387167,9/13/2020,-32.14895833,-56.65717577
263.350828,14.27431021,16.44776033,9/13/2020,-31.89479166,-56.51002425
279.5814504,14.25453482,16.0568109,9/13/2020,-31.93229166,-56.52078861
252.3277008,14.08729849,26.03952897,9/13/2020,-32.76770833,-56.71321491
270.8049158,14.12712901,26.86037244,9/13/2020,-32.75729166,-56.68428434
279.1272978,14.08729849,26.03952897,9/13/2020,-32.753125,-56.72869884
268.4681503,14.7839029,17.91363158,9/13/2020,-31.63645833,-56.7758043
262.7104148,14.86479991,26.62301118,9/13/2020,-31.11354166,-56.13218882
264.7292906,14.87946361,33.36515364,9/13/2020,-31.11145833,-55.99469024
202.7499746,14.87946361,33.36515364,9/13/2020,-31.10104166,-55.98854802
257.8784118,14.81347443,25.63815705,9/13/2020,-31.10104166,-56.00801256
226.0152038,14.81347443,25.63815705,9/13/2020,-31.190625,-56.07557091
271.0438692,14.81347443,25.63815705,9/13/2020,-31.16354166,-56.06927344
281.097195,15.57221772,11.90613275,9/13/2020,-31.565625,-57.4343837
262.9762498,15.37263784,31.94025157,9/13/2020,-30.953125,-56.28793045
318.5235505,14.86479991,26.62301118,9/13/2020,-31.13854166,-56.18835915
259.7704723,14.7839029,17.91363158,9/13/2020,-31.63854166,-56.74037086
191.7951473,15.77836396,9.299318195,9/13/2020,-31.51145833,-57.81649682
202.2064699,14.14697561,17.74888066,9/13/2020,-31.815625,-56.47623881
249.8523181,14.14697561,17.74888066,9/13/2020,-31.834375,-56.47544933
299.2316579,16.81013784,23.29222936,9/13/2020,-30.41979166,-57.31868255
244.9067149,14.54763072,14.80607465,9/13/2020,-32.21979166,-57.28243528
295.3275676,15.22649933,23.11808674,9/13/2020,-31.328125,-56.63778772
288.4221027,15.523944,25.02728708,9/13/2020,-31.290625,-56.77127404
254.6824696,15.65010366,22.21919387,9/13/2020,-31.20104166,-56.81243535
285.9106061,15.32175487,21.52182698,9/13/2020,-31.37604166,-56.74473846
219.3721386,15.4377827,24.38895433,9/13/2020,-31.240625,-56.69734071
260.5067099,15.523944,25.02728708,9/13/2020,-31.265625,-56.71235647
248.3887594,15.22649933,23.11808674,9/13/2020,-31.31979166,-56.62545855
290.0715891,15.4377827,24.38895433,9/13/2020,-31.28854166,-56.69200687
223.9443866,14.27431021,16.44776033,9/13/2020,-31.81354166,-56.54851433
280.2464112,16.05330699,37.64477421,9/13/2020,-30.62395833,-56.35704274
249.8128315,16.90941661,20.9767994,9/13/2020,-30.55104166,-57.7081058
260.1713122,16.41452322,16.8682441,9/13/2020,-30.83854166,-57.45564263
272.4263896,16.16450288,23.57602821,9/13/2020,-30.83854166,-57.02859843
272.0466914,16.53173615,16.49317353,9/13/2020,-30.70104166,-57.50928824
264.4398315,16.39729096,19.93052732,9/13/2020,-30.61354166,-57.2999055
203.8823578,16.77863862,20.58462973,9/13/2020,-30.54479166,-57.66084853
220.2652019,16.67558076,22.09661428,9/13/2020,-30.521875,-57.521488
263.5580262,16.9904713,20.54344593,9/13/2020,-30.34895833,-57.53063607
215.4069706,16.9904713,20.54344593,9/13/2020,-30.353125,-57.54998575
227.6731335,16.97009064,19.42300702,9/13/2020,-30.34270833,-57.47385415
331.1544727,16.81013784,23.29222936,9/13/2020,-30.46979166,-57.32150058
233.4454325,16.9904713,20.54344593,9/13/2020,-30.33854166,-57.54382494
333.7852136,16.59757274,20.00060277,9/13/2020,-30.584375,-57.29717846
294.3067097,16.35329479,23.66189803,9/13/2020,-30.665625,-56.9432411
334.2924421,16.61701244,17.92669311,9/13/2020,-30.55104166,-57.37426026
302.119663,16.61701244,17.92669311,9/13/2020,-30.58020833,-57.34069409
290.4413495,16.08362621,23.97389331,9/13/2020,-30.79479166,-56.79647954
314.6384375,16.08362621,23.97389331,9/13/2020,-30.796875,-56.76618109
347.8503104,15.96913443,17.25469562,9/13/2020,-31.115625,-57.15546636
276.1104679,15.96913443,17.25469562,9/13/2020,-31.12604166,-57.17147504
266.5321237,15.66844982,27.62000615,9/13/2020,-31.04270833,-56.51347311
310.2556467,16.23255199,16.01755633,9/13/2020,-30.97395833,-57.29886902
274.1244259,16.23255199,16.01755633,9/13/2020,-30.978125,-57.27221128
216.8757356,16.09594514,16.10640347,9/13/2020,-31.00104166,-57.22763902
187.6971453,15.96913443,17.25469562,9/13/2020,-31.15104166,-57.13542681
347.4115346,15.96913443,17.25469562,9/13/2020,-31.171875,-57.16990487
184.5525854,15.95648489,19.54305288,9/13/2020,-31.14270833,-57.08415623
296.8035244,16.97009064,19.42300702,9/13/2020,-30.37604166,-57.49585779
232.3151536,16.95634247,15.82567476,9/13/2020,-30.38229166,-57.38603031
308.1586195,16.95634247,15.82567476,9/13/2020,-30.37604166,-57.35821257
327.2980253,16.97009064,19.42300702,9/13/2020,-30.38229166,-57.40776515
234.4576244,16.81569713,25.324358,9/13/2020,-30.47395833,-57.45690227
295.3752105,16.81569713,25.324358,9/13/2020,-30.48645833,-57.41351184
232.9362824,16.9904713,20.54344593,9/13/2020,-30.39895833,-57.52142168
266.4674556,16.81933889,20.943083,9/13/2020,-30.42604166,-57.53738415
218.8890033,16.81569713,25.324358,9/13/2020,-30.465625,-57.44473476
294.2525058,16.89180797,21.10903265,9/13/2020,-30.45729166,-57.61625036
286.3970465,16.81933889,20.943083,9/13/2020,-30.43645833,-57.55561096
311.7570045,16.61701244,17.92669311,9/13/2020,-30.51770833,-57.33764654
268.2802759,16.61701244,17.92669311,9/13/2020,-30.51354166,-57.31100654
265.8890558,16.59757274,20.00060277,9/13/2020,-30.56145833,-57.29815805
333.3504463,16.61701244,17.92669311,9/13/2020,-30.53645833,-57.37048148
247.3124491,16.81569713,25.324358,9/13/2020,-30.49479166,-57.44018894
239.9028516,16.16450288,23.57602821,9/13/2020,-30.896875,-57.0050448
295.8105258,16.06883535,20.47995348,9/13/2020,-30.884375,-56.99760492
230.5213416,16.06883535,20.47995348,9/13/2020,-30.884375,-56.94177132
275.3360668,16.06883535,20.47995348,9/13/2020,-30.83229166,-56.91570464
340.8018967,15.87546072,22.67690261,9/13/2020,-30.921875,-56.7018052
283.9992519,15.69296052,22.92752284,9/13/2020,-30.98020833,-56.56147681
294.494622,15.69296052,22.92752284,9/13/2020,-30.990625,-56.5919548
278.7007506,15.87546072,22.67690261,9/13/2020,-30.91979166,-56.75885297
219.1123355,15.87546072,22.67690261,9/13/2020,-30.92604166,-56.7382759
257.6189974,15.87546072,22.67690261,9/13/2020,-30.92604166,-56.72127567
274.9221751,15.87546072,22.67690261,9/13/2020,-30.95729166,-56.74225388
320.7984079,15.87095429,22.24748043,9/13/2020,-31.021875,-56.70775043
286.8460899,15.87095429,22.24748043,9/13/2020,-31.05520833,-56.71301588
294.8855394,15.77708222,22.49382655,9/13/2020,-31.04479166,-56.68249238
303.4992353,15.77708222,22.49382655,9/13/2020,-31.040625,-56.65326471
249.6056405,15.80365794,24.5415063,9/13/2020,-30.99270833,-56.66853014
314.5534784,15.77708222,22.49382655,9/13/2020,-31.021875,-56.62752598
338.0975806,15.77708222,22.49382655,9/13/2020,-31.01354166,-56.62014312
282.2905593,15.95479625,21.52557461,9/13/2020,-31.059375,-56.81521175
290.5729863,15.95479625,21.52557461,9/13/2020,-31.078125,-56.877497
320.8701887,15.87095429,22.24748043,9/13/2020,-31.07604166,-56.72787245
335.3699102,15.77708222,22.49382655,9/13/2020,-31.07604166,-56.68652117
312.8307392,15.87095429,22.24748043,9/13/2020,-31.07604166,-56.71327788
299.9101954,15.87095429,22.24748043,9/13/2020,-31.07395833,-56.74852077
287.2914327,15.94968964,24.43681891,9/13/2020,-30.99895833,-56.80105828
268.9017704,16.83388052,21.61937452,9/13/2020,-30.64895833,-57.71802745
441.1323169,16.83388052,21.61937452,9/13/2020,-30.65104166,-57.77739116
250.17852,16.83388052,21.61937452,9/13/2020,-30.640625,-57.74695388
225.4579784,16.83388052,21.61937452,9/13/2020,-30.653125,-57.7350452
291.8719776,16.83388052,21.61937452,9/13/2020,-30.665625,-57.75220061
282.3591066,16.58187145,18.82985263,9/13/2020,-30.640625,-57.59682657
266.7807772,16.71059459,17.37687494,9/13/2020,-30.63229166,-57.67176496
290.6968041,16.71059459,17.37687494,9/13/2020,-30.646875,-57.62718604
261.5880007,16.75351756,17.99721467,9/13/2020,-30.72604166,-57.71323441
380.9487222,16.71059459,17.37687494,9/13/2020,-30.67604166,-57.69302597
263.3433054,16.71059459,17.37687494,9/13/2020,-30.678125,-57.62644468
326.0954494,16.58187145,18.82985263,9/13/2020,-30.64895833,-57.54609265
363.8345011,16.83388052,21.61937452,9/13/2020,-30.66354166,-57.71220381
203.4435316,16.83388052,21.61937452,9/13/2020,-30.69479166,-57.73330387
219.2412741,16.58187145,18.82985263,9/13/2020,-30.67604166,-57.58402267
448.1622657,16.58187145,18.82985263,9/13/2020,-30.665625,-57.57781413
306.9333728,16.64989004,17.96530956,9/13/2020,-30.728125,-57.60541962
232.6986104,16.64989004,17.96530956,9/13/2020,-30.715625,-57.61976115
304.4466911,16.58187145,18.82985263,9/13/2020,-30.62395833,-57.53606543
304.5198288,16.58187145,18.82985263,9/13/2020,-30.61354166,-57.59765537
279.4335987,16.77863862,20.58462973,9/13/2020,-30.546875,-57.64515234
320.3787447,16.53173615,16.49317353,9/13/2020,-30.77604166,-57.60014327
327.7005033,16.64989004,17.96530956,9/13/2020,-30.76770833,-57.619401
318.0503028,16.53173615,16.49317353,9/13/2020,-30.74270833,-57.59959446
337.987964,16.47520742,17.21125383,9/13/2020,-30.63229166,-57.49501739
277.6985043,15.87546072,22.67690261,9/13/2020,-30.98854166,-56.7656929
254.2448075,16.09594514,16.10640347,9/13/2020,-31.034375,-57.21362231
291.8332673,16.07697337,16.31022671,9/13/2020,-31.06145833,-57.11559881
307.1904201,16.09594514,16.10640347,9/13/2020,-31.028125,-57.2025742
299.3183877,16.04600312,17.78537214,9/13/2020,-30.98020833,-56.99158363
266.2442615,16.04600312,17.78537214,9/13/2020,-30.96979166,-56.99265353
288.2010955,16.36481009,20.40052326,9/13/2020,-30.634375,-57.05558758
330.0961463,15.87095429,22.24748043,9/13/2020,-31.00520833,-56.78047547
